"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.Name","INDEX_TYPE.Name","COICOP_1999.Name","TYPE_OF_TRANSFORMATION.Name","FREQUENCY.Name","SCALE.Name","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"IMF.STA:CPI(1.0.0)","GMB.CPI.CP01.IX.A","OBS_VALUE","Gambia, The","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","39.79785600796292","40.52603533899495","43.7314156521846","46.35225976922098","48.8151550711594","52.04942136412735","55.38164295994838","58.17371602466612","62.0809807084253","66.30129334586458","71.78130874847268","77.6952455387212","84.4495280161855","89.8007285907177","95.90766744471112","102.1986304492958","112.0069499948879"
"IMF.STA:CPI(1.0.0)","GNB.CPI.CP01.IX.A","OBS_VALUE","Guinea-Bissau","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","111.2658333333333","117.1433333333333"
"IMF.STA:CPI(1.0.0)","GNQ.CPI.CP01.IX.A","OBS_VALUE","Equatorial Guinea, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","117.2227023879464","125.5402189101005","130.4909928514671","136.5168752335386","142.5268421273286","144.627882668508","138.7605461690316","140.975","141.8414938578872","142.9775","149.6266666666667","147.7975"
"IMF.STA:CPI(1.0.0)","GRC.CPI.CP01.IX.A","OBS_VALUE","Greece","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","81.03016916666668","81.5285","84.57928833333332","87.320455","92.00471250000002","93.75854999999999","93.81689916666669","96.73849333333332","98.19485333333331","98.19883416666669","96.5471125","98.28679833333332","98.0695425","98.3814975","98.7736175","98.6665925","100.0000075","101.36112"
"IMF.STA:CPI(1.0.0)","GRD.CPI.CP01.IX.A","OBS_VALUE","Grenada","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","75.18750000000001","78.28750000000002","82.6975","88.225","100.9441666666666","102.3933333333333","105.7283333333333","110.4008333333334","113.7141666666667","114.7405833333334","115.6808333333334","116.8825","114.15","114.85381455","116.145401575","116.6115872666666","117.8270046166667","119.8124583333333"
"IMF.STA:CPI(1.0.0)","GTM.CPI.CP01.IX.A","OBS_VALUE","Guatemala","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","GUY.CPI.CP01.IX.A","OBS_VALUE","Guyana","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","HKG.CPI.CP01.IX.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","44.55833333333335","45.68333333333332","48.91666666666668","57.15833333333335","57.70000000000002","59.7","65.59166666666668","69.86666666666667","72.90833333333332","75.50833333333335","77.98333333333332","80.8","81.68333333333332","85.21666666666665","93.5","100.7833333333334","102.2083333333333"
"IMF.STA:CPI(1.0.0)","HND.CPI.CP01.IX.A","OBS_VALUE","Honduras","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","131.1","144.275","150.3916666666666","164.7583333333333","193.0666666666666","199.975","203.6416666666666","216.1583333333333","222.6583333333333","233.9333333333333","249.65","257.7666666666668","260.2583333333332","264.375","273.6916666666668","279.625","292.725","301.225"
"IMF.STA:CPI(1.0.0)","HRV.CPI.CP01.IX.A","OBS_VALUE","Croatia, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","78.45","80.425","83.1","91.4","92.88333333333333","91.45833333333336","94.69166666666668","98.19999999999997","101.85","99.61666666666665","100.0083333333333","99.53333333333332","102.4333333333333","103.45","103.325","105.3166666666667","107.025"
"IMF.STA:CPI(1.0.0)","HTI.CPI.CP01.IX.A","OBS_VALUE","Haiti","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","33.7619699709833","38.070081454093","42.15716249174202","44.88119924457702","54.66453269298242","53.82398547394405","55.54902572749072","59.63176103094082","62.77172890507748","66.32885601305055","68.07815486107405","72.85232934517548","82.24380922918643","91.37880867643048","104.0446122958434","127.2666666666666","162.15","194.0166666666667"
"IMF.STA:CPI(1.0.0)","HUN.CPI.CP01.IX.A","OBS_VALUE","Hungary","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","86.45","87.88333333333333","95.06666666666665","106.4166666666666","117.475","122.0416666666667","125.4333333333334","134.5083333333333","142.5416666666666","146.3","145.1333333333334","145.9333333333334","146.375","150.2175","156.2583333333334","164.2416666666667","176.15","182.225"
"IMF.STA:CPI(1.0.0)","IDN.CPI.CP01.IX.A","OBS_VALUE","Indonesia","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","IND.CPI.CP01.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","89.15749033854358","95.27645533088533","99.99999999999994","105.2672749081612","106.6823689696602","108.0188270403248","","",""
"IMF.STA:CPI(1.0.0)","IRL.CPI.CP01.IX.A","OBS_VALUE","Ireland","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","90.83333333333336","90.175","91.40833333333332","94.00833333333333","100.15","96.65833333333332","92.25833333333333","93.31666666666665","93.86666666666667","94.84166666666668","92.73333333333332","90.74166666666665","89.54166666666664","87.65000000000002","85.89166666666665","85.3","84.11666666666667","83.90833333333332"
"IMF.STA:CPI(1.0.0)","IRN.CPI.CP01.IX.A","OBS_VALUE","Iran, Islamic Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","IRQ.CPI.CP01.IX.A","OBS_VALUE","Iraq","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","99.74641423743138","99.06666666666668","97.02499999999998","97.48333333333332","97.48333333333332","97.00833333333335","101.725"
"IMF.STA:CPI(1.0.0)","ISL.CPI.CP01.IX.A","OBS_VALUE","Iceland","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","93.00049916666669","90.594615","97.82473083333335","96.76514416666669","112.21665","131.889975","137.476025","142.7345416666667","151.4265583333333","159.13735","159.94105","164.482675","166.6551333333333","162.6224","166.6683583333334","173.0006166666666","181.4957083333333","187.870575"
"IMF.STA:CPI(1.0.0)","ISR.CPI.CP01.IX.A","OBS_VALUE","Israel","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","66.875","67.99166666666667","71.45","74.40833333333335","83.5","84.4","86.45833333333336","89.38333333333335","89.84166666666665","94.51666666666665","93.23333333333335","93.25833333333333","92.10000000000002","92.125","92.98333333333332","94.91666666666664","94.89999999999998","95.84166666666668"
"IMF.STA:CPI(1.0.0)","ITA.CPI.CP01.IX.A","OBS_VALUE","Italy","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","81.70120333333332","81.66220999999997","83.0826625","85.46122916666668","90.07909999999998","91.72794333333334","91.87834416666668","94.15594333333335","96.53799083333332","98.820465","98.935355","100.0153033333333","100.2083333333334","102.0916666666666","103.3416666666666","104.1333333333333","105.5916666666666","106.2"
"IMF.STA:CPI(1.0.0)","JAM.CPI.CP01.IX.A","OBS_VALUE","Jamaica","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","JOR.CPI.CP01.IX.A","OBS_VALUE","Jordan","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","62.70138968201595","68.67565390119913","82.26649253081325","83.66209601706608","87.45006328574333","91.14326041445786","95.29807694409652","99.331648628226","99.65078074277145","100.7711023523934","97.26741851732838","96.86832120447671","100.0000000000001","100.2773621194714","102.6095418019481","102.7101101420098"
"IMF.STA:CPI(1.0.0)","JPN.CPI.CP01.IX.A","OBS_VALUE","Japan","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","KAZ.CPI.CP01.IX.A","OBS_VALUE","Kazakhstan, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","17.97917867027303","19.54652386678747","22.02287497273032","27.56728472724525","28.95876344814792","30.6628938303347","34.53439270429512","36.05589770467525","37.4927428890482","39.65013059831175","41.93400658448462","47.35744369487002","51.40791116934132","53.85679193334518","58.18817858571408","64.24665729148302","71.11177463925142"
"IMF.STA:CPI(1.0.0)","KEN.CPI.CP01.IX.A","OBS_VALUE","Kenya","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","45.4921552092203","54.82140738524282","60.29192177073452","64.66669777541325","70.2981950701878","78.30261373176916","86.19759813611292","97.72677683539722","99.06750649223196","107.1685583689756","116.8713882455645","126.8051813418972"
"IMF.STA:CPI(1.0.0)","KGZ.CPI.CP01.IX.A","OBS_VALUE","Kyrgyz Republic","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","93.4130344596071","99.99746034850948","109.5072627732218","125.6275325703887","166.2447309361105","167.9838686955142","178.9635149007861","223.5427710001698","214.4499155362822","225.9903537855506","244.6206658673062","253.605421276111","237.1720390509393","243.0045110818728","237.75378740437","240.9580181336182","269.0963699145225","317.4454810063432"
"IMF.STA:CPI(1.0.0)","KHM.CPI.CP01.IX.A","OBS_VALUE","Cambodia","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","82.46616666666665","90.35483333333332","97.29625000000001","110.8240833333334","147.4255833333333","145.8475","152.07975","161.9411666666667","167.0743333333334","173.5580833333333","182.0421666666667","189.36575","199.9559166666667","206.7303333333333","211.8048333333333","216.19025","226.2361666666667","232.45"
"IMF.STA:CPI(1.0.0)","KIR.CPI.CP01.IX.A","OBS_VALUE","Kiribati","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","69.25636618415035","73.55316441698795","91.07845495988735","105.2700436551892","93.58268953235948","91.16642174361014","89.0065879199191","88.51549953949632","88.52183126580258","88.08306751082085","89.13163734145343","88.91863160882745","88.1891674964734","86.75745524502298","90.06246503560325","93.3038846886875"
"IMF.STA:CPI(1.0.0)","KNA.CPI.CP01.IX.A","OBS_VALUE","St. Kitts and Nevis","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","85.07187630659445","89.45289876304506","96.40304503588045","99.4943022195675","102.6158333333333","112.2391666666667","114.985","117.4133333333333","117.4216666666667","104.855","98.40500000000002","98.24083333333336","100.6058333333333","102.5623224416667","102.91259885","103.09266255"
"IMF.STA:CPI(1.0.0)","KOR.CPI.CP01.IX.A","OBS_VALUE","Korea, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","59.66966666666668","61.52258333333335","61.84575","63.39416666666668","66.53241666666668","71.573","76.16225","82.36316666666664","85.6255","86.35991666666665","86.61241666666668","88.041","90.07258333333336","93.13366666666668","95.71675","95.76225","99.99999999999999","105.8858333333333"
"IMF.STA:CPI(1.0.0)","KOS.CPI.CP01.IX.A","OBS_VALUE","Kosovo, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","67.66331998479012","68.16202143326768","74.29420220713948","86.2445665465824","82.43965919893905","86.34923228268258","96.90200120478733","97.7701111336185","99.79675959379816","99.63280664732144","99.99999999999991","99.62794828103642","101.2094815581532","102.7502850363507","108.2568781253268","110.1046191221334","112.7392094475392"
"IMF.STA:CPI(1.0.0)","KWT.CPI.CP01.IX.A","OBS_VALUE","Kuwait","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","84.95321637426902","91.3625730994152","95.7309941520468","99.56725146198832","102.4561403508772","105.9239766081872","107.9473684210526","107.619298245614","107.6166666666667","108.775","114.0833333333333","124.9"
"IMF.STA:CPI(1.0.0)","LAO.CPI.CP01.IX.A","OBS_VALUE","Lao People's Democratic Republic","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","46.2889539543838","50.45512422766672","54.74496159479075","60.7234098527302","62.01714464002945","67.16310560984331","74.0873986573723","78.23839810371945","88.09522055323588","94.15910406468213","98.44127992995048","102.6742656551911","102.5741741805848","103.8430772717956","108.7022767773234","118.0586599812467","121.6210540444086"
"IMF.STA:CPI(1.0.0)","LBN.CPI.CP01.IX.A","OBS_VALUE","Lebanon","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","79.005618788637","81.96652042397407","84.51392343963008","89.95179772872967","95.28619998216135","97.71426106050478","101.2561495756882","100.1469581565294","98.94100306573846","102.5487946827808","107.7019840048627","112.3301527030172","397.598937107028","1632.87039404295"
"IMF.STA:CPI(1.0.0)","LBR.CPI.CP01.IX.A","OBS_VALUE","Liberia","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","24.11145948465778","28.61130534816052","35.76342679268265","36.68956157565095","39.33225061842572","43.79920149775562","48.28833299498492","53.25058835028835","58.06904563192208","63.91982848285368","68.9629015971498","73.35108995583327","88.77879120775175","115.1044722842336","138.5640822292713","138.8642839995702"
"IMF.STA:CPI(1.0.0)","LBY.CPI.CP01.IX.A","OBS_VALUE","Libya","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","197.6","267.225","316.7416666666668","304.1583333333332","302.9833333333332","314.2083333333332"
"IMF.STA:CPI(1.0.0)","LCA.CPI.CP01.IX.A","OBS_VALUE","St. Lucia","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","78.3595600402593","84.55724870838608","87.20180165783252","87.0414240493784","89.41353637525845","95.2361159089674","100.049639885","102.1453801583334","102.378821805","99.09281567916665","97.63538272333332","101.2041317333334","103.3908333333333","102.5491666666666","102.5016666666666"
"IMF.STA:CPI(1.0.0)","LKA.CPI.CP01.IX.A","OBS_VALUE","Sri Lanka","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","84.69055601317955","89.12535420098848","91.86271828665568","102.2821457990115","102.0540321252059","102.7316639209226","115.2443698517298","128.1462108731466"
"IMF.STA:CPI(1.0.0)","LSO.CPI.CP01.IX.A","OBS_VALUE","Lesotho, Kingdom of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","39.35159538849198","42.8870677574126","48.95709053881472","56.63257326291812","43.53954034199228","41.304382650026","44.1964740981136","48.50995775922755","51.07012778069415","53.8153833533513","57.17506150219025","63.937614146337","67.5858033527063","71.07465914286752","75.92850322968555","83.78209180751608","91.85571898680296"
"IMF.STA:CPI(1.0.0)","LTU.CPI.CP01.IX.A","OBS_VALUE","Lithuania, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","61.34474166666665","63.74921666666668","67.63315833333336","75.247225","87.23301666666666","88.66475833333332","88.26245833333331","95.54754166666665","98.45965833333335","100.0999916666666","100.8689166666667","100.0","101.2333416666667","104.838325","106.3515166666667","109.4674833333334","111.9427416666667","115.0395583333333"
"IMF.STA:CPI(1.0.0)","LUX.CPI.CP01.IX.A","OBS_VALUE","Luxembourg","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","78.07701083333332","79.35499999999998","81.23666666666668","83.9675","88.47416666666668","89.7375","90.51666666666668","92.83333333333331","95.21666666666668","98.68833333333332","99.24000000000002","100.0016666666667","101.5308333333333","104.39","106.6983333333334","108.1941666666667","111.1441666666667","112.14"
"IMF.STA:CPI(1.0.0)","LVA.CPI.CP01.IX.A","OBS_VALUE","Latvia, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","57.1952675","62.45033083333335","67.542835","76.65695","90.65651416666668","90.60435833333332","90.34194416666668","97.97506833333333","100.2415916666666","101.5540083333333","101.2791008333333","99.99999166666667","101.0695975","106.7194166666667","107.3351416666667","110.4629916666666","113.1094083333333","115.639975"
"IMF.STA:CPI(1.0.0)","MAC.CPI.CP01.IX.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","43.79083333333332","45.53916666666668","47.22583333333335","51.09583333333335","59.89333333333332","63.20416666666668","66.19166666666668","71.57666666666668","77.67833333333336","82.82666666666668","87.88833333333332","92.17166666666668","94.82416666666668","96.28083333333332","98.93750000000001","102.7108333333333","106.1683333333333","106.4142940475"
"IMF.STA:CPI(1.0.0)","MAR.CPI.CP01.IX.A","OBS_VALUE","Morocco","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","83.38539891556935","89.48952362509682","90.30650658404338","91.41574360960495","92.71096049573976","94.9227924089853","96.99513942680092","95.8261231603408","98.2837141750581","101.040201394268","101.0468435321456","102.0033113865221","100.7280209140202","101.6014717273432","102.2"
"IMF.STA:CPI(1.0.0)","MDG.CPI.CP01.IX.A","OBS_VALUE","Madagascar, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","35.26432177597712","44.28407078829078","46.15317907534235","52.66032134464882","58.20655200408108","63.01230650185865","67.07721624522782","75.9994940599082","79.9210253705664","83.88166336465498","88.41310468268702","94.1797566679901","100.0083333333333","109.3333333333334","121.1416666666667","126.9666666666667","131.8083333333333","141.6141666666666"
"IMF.STA:CPI(1.0.0)","MDV.CPI.CP01.IX.A","OBS_VALUE","Maldives","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","MEX.CPI.CP01.IX.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","46.8200975","49.332545","51.13677166666668","54.52249083333332","58.96598583333332","64.1658975","66.28745916666668","69.17746","74.79635916666665","78.664995","82.39420833333335","85.68103916666668","89.51069083333336","95.74601666666665","100.3377558333333","104.7407833333333","111.6761916666667","119.7515833333333"
"IMF.STA:CPI(1.0.0)","MKD.CPI.CP01.IX.A","OBS_VALUE","North Macedonia, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","84.14583333333331","83.13813754943618","84.854094629037","88.01442620851861","101.0990449578996","99.88154559149763","100.0000000000001","106.1578833830208","108.5918512931669","112.3158333333333","111.2291666666667","111.3058333333333","109.8566666666667","110.1325","111.035","112.8308333333333","115.555","119.1675"
"IMF.STA:CPI(1.0.0)","MLI.CPI.CP01.IX.A","OBS_VALUE","Mali","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","91.34482780828554","96.01642460414568","103.7279024890011","100.3055346611814","100.0894955030916","103.1403597526701","99.78646711635751","102.3483698707139","100.45","98.725","101.1916666666666","106.4333333333333"
"IMF.STA:CPI(1.0.0)","MLT.CPI.CP01.IX.A","OBS_VALUE","Malta","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","MMR.CPI.CP01.IX.A","OBS_VALUE","Myanmar","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","105.807972218043","113.093777903018","127.941497833327","139.746000026357","145.888136116838","155.482435692099","169.483451166091","",""
"IMF.STA:CPI(1.0.0)","MNE.CPI.CP01.IX.A","OBS_VALUE","Montenegro","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","87.46498010199478","91.0448190981662","94.83992603479253","98.5551386272449","97.16717416742148","100.0","99.17393335320455","100.8954840407731","101.3279894682818","104.4904644275809","106.1660041773443","109.9207247394792"
"IMF.STA:CPI(1.0.0)","MNG.CPI.CP01.IX.A","OBS_VALUE","Mongolia","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","26.55767837910608","29.9628365643511","41.9926918416801","42.72099959612278","47.98525915455035","52.1506684168013","63.04973007539042","69.49589256865912","75.99955304254172","76.66397415185781","75.51401453957995","78.84889741518575","84.4316657632471","93.4427173572993","99.99999999999999","113.786864144325"
"IMF.STA:CPI(1.0.0)","MOZ.CPI.CP01.IX.A","OBS_VALUE","Mozambique, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","47.40652794851398","50.73123134957942","58.50074529370648","66.21284510810615","68.2866647383518","71.94096777303734","74.6963143876395","78.59622231060332","99.99833333333332","116.3916666666667","116.3975","120.2108333333333","128.7491666666667","143.4708333333333"
"IMF.STA:CPI(1.0.0)","MRT.CPI.CP01.IX.A","OBS_VALUE","Mauritania, Islamic Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","68.92086478907382","73.30186815049085","76.45719369627112","79.83246501221335","83.8784027836659","88.6065070272808","90.6273680637785","93.42298622806942","97.34453268876612","99.9853199815838","102.1779868784531","108.093611878453"
"IMF.STA:CPI(1.0.0)","MSR.CPI.CP01.IX.A","OBS_VALUE","Montserrat, United Kingdom-British Overseas Territory","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","99.27756531333063","99.09019537327958","98.86916666666664","98.58666666666664","97.71666666666668","98.87166666666668","100.7372248633665","101.7875"
"IMF.STA:CPI(1.0.0)","MTQ.CPI.CP01.IX.A","OBS_VALUE","Martinique","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","90.67","91.1141666666667","93.9308333333333","97.0758333333334","98.285","100.000833333333","101.3075","","","","",""
"IMF.STA:CPI(1.0.0)","MUS.CPI.CP01.IX.A","OBS_VALUE","Mauritius","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(1.0.0)","MWI.CPI.CP01.IX.A","OBS_VALUE","Malawi","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","31.25522799508328","38.71329284942715","49.02922025421698","54.89275680787352","61.62769824224748","71.0235782329554","80.27696929601362","89.4136086662871"
"IMF.STA:CPI(1.0.0)","MYS.CPI.CP01.IX.A","OBS_VALUE","Malaysia","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","78.04673423423422","80.88235294117645","83.60539215686275","86.1329656862745","93.7561274509804","97.63848039215685","99.99166666666665","104.8","107.6166666666667","111.45","115.175","119.3583333333333","123.975","129.15","130.9","133.0583333333333","134.75","137.1333333333333"
"IMF.STA:CPI(1.0.0)","NAM.CPI.CP01.IX.A","OBS_VALUE","Namibia","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","53.15397531928842","56.6068462357601","63.35001781039872","73.98362198625757","81.77781193552055","84.3690807892379","88.52914081132162","96.53858590371615","102.8040656261181","111.305840252902","117.5749218868491","130.2450603699201","137.5234741309006","141.919592766142","148.0073432453138","155.7430886830208","164.6671522517356"
"IMF.STA:CPI(1.0.0)","NCL.CPI.CP01.IX.A","OBS_VALUE","New Caledonia","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","98.9358333333333","103.225","105.2625","107.253333333333","107.398333333333","109.4075","111.32","","","","",""
"IMF.STA:CPI(1.0.0)","NER.CPI.CP01.IX.A","OBS_VALUE","Niger","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","98.73667386966459","97.49145807171757","96.65","99.51666666666668","102.9583333333333","102.2416666666666","97.51666666666665","102.5","110.1583333333334"
"IMF.STA:CPI(1.0.0)","NGA.CPI.CP01.IX.A","OBS_VALUE","Nigeria","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","66.85583333333332","70.58916666666669","72.09416666666668","83.57333333333332","95.8568130426017","110.0976964245844","121.3229122394762","134.8887782320362","147.7135205302342","161.6683105003935","177.6135195815768","203.9559064478394","243.6179854135374","278.49772357881","316.6007457200478","367.51813636905","442.1320407017792"
"IMF.STA:CPI(1.0.0)","NIC.CPI.CP01.IX.A","OBS_VALUE","Nicaragua","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","154.6741666666666","168.765","183.2758333333333","200.4825","216.265","226.5237926666667","229.9640585833333","231.2987066666666","240.97888525","252.0071900833332","262.4960244166668","279.2406430833332"
